,VIBE,KP3R,BCD,NAS,VET,BCH,CTXC,CELR,ONTGAS,POA,VTHO,BLZ,GHST,PPT,WINGS,NMR,NBS,BEAM,ENG,SUSHI,FORCEPROTOCOL,CVP,MITH,EASY2,MTH,BZRX,XRP,IRIS,ETH,TOMO,FET,FTXTOKEN,PAX,FUN,HEGIC,NEO,PNT2,EOS,BNT,IOTX,SC,AE,GVT,YFII,JST,XLM,FIO,WAVES,TRB,NXS,HSR,ARK,BCHA,CTR,RPX,YFI,CTSI,KNC,VITE,IOST,RLC,CRV,ERD,STEEM,ETHBEAR,DLT,USDS,OMG,SNM,BNB,AAVE,MFT,NANO,SYS,GO,MBL,INJ,AGI,YOYOW,MDT,AUDIO,COCOS,DOT,AION,SUSD,NEBL,SNGLS,WNXM,BSV,THETA,DATA,STORM,QSP,UNFI,USDC,BAT,ALGO,ETHBULL,VIA,ATOM,ARDR,POWR,PERL,ORN,LINK,DREP,SALT,BGBP,LUN,COVER,BKRW,STPT,DNT,KEY,ICX,BTCBEAR,KAVA,CERTIK,VIDT,DASH,SKY,LEND,HARMONY,LTO,BAL,XMR,SOL,ONT,LRC,AVAX,AXS2,COS,ADA,INS,FTM,XRPBEAR,MTL,BCN,GLM,GRS,HBAR,FLM,ARN,NEAR,OAX,CDT,QTUM,NCASH,ADX,BTCBULL,ENJ,XVG,LOOM,APPC,CREAM,STRAT,SWRV,WRX,HIVE2,GTO,TCT,BEL,BLOCKSTACK,TNB,UNI,XTZ,LSK,DGD,BNBBEAR,ICN,USDT,AVA,HOT,SLP,SCRT,MKR,AKRO,ZIL,MDA,REQ,SAND2,KMD,REN,REP,EOSBULL,ZEN,ARPA,DGB,XZC,DENT,MATIC,AERGO,STMX,HC,SKL,WTC,DIA,NAV,IQ,NULS,DF,WAN,STRAX,IOT,UMA,RVN,VEN,RSR,UTK,FIL,BCPT,XRPBULL,BITTORRENT,EDO,BRD,RENBTC,QKC,GXC,WPR,FRONT,GNT,OGN,RDN,ANT,SXP,ETC,CMT,SNT,DUSK,CHAT,HELIUM,OST,SUN2,BEL2,PIVX,POLY,XVS,RCN,CVC,EGLD,WING2,BTG,TNT,AST,TRIG,EOSBEAR,WABI,MANA,OXT,WBTC,DOCK,ZEC,PAXG,NKN,SNX,HARD,LUNA,QLC,CHR,TUSD,GAS,DAI,POE,LTC,ETHOS,COTI,BTS,PHX,CHZ,BOT2,KSM,RUNE,MOD,BAND,SUB,ANKR,AMB,ZRX,BUSD,VIB,WINK,NPXS,EVX,MCO,BTCB,CND,TRX,ELF,SRM,DCR,COMP,BTC,ALPHA,OCEAN,STORJ,BNBBULL,ROSE,TFUEL,TROYTRADE
2018-01-21T00:00:00Z,1.20283028,,49.51185703,10.41958762,,1775.22577149,,,,,,,,44.66943354,1.04566959,27.81262992,,,4.39961601,,,,,,0.27766056,,1.36754149,,1051.16065012,,,,,0.10650861,,132.24214655,3.79550871,13.45148902,7.0635294,,0.0434649,1.53313246,19.78339423,,,0.46454403,,8.27815021,,5.90749607,12.12762846,5.95194414,,1.62297592,,,,3.65197115,,,2.42834761,,,5.0107896,,0.76509372,,16.93118761,0.34367595,14.17574267,,,17.02918389,0.65531237,,,,1.04256655,0.23314696,0.27281737,,,,5.61400986,,25.46170304,0.26093059,,,0.1679491,0.17555106,0.06710566,0.45992224,,,0.56121209,,,4.10227077,,1.11497075,1.08826223,,,0.89989353,,8.21653199,,32.85365134,,,,0.18703092,0.04448657,8.98338863,,,,,820.00428871,,0.15967692,,,,347.74553894,,,1.10250542,,,,0.61770171,5.5473677,,,5.99275742,0.00674958,,1.01167562,,,3.01231209,,1.19905103,0.12917807,43.12950483,,1.97089875,,0.21602684,0.10541482,,1.56386525,,13.44745361,,,,0.45385691,,,,0.10620282,,,22.30193965,189.10072178,,2.6065498,1.01658585,,,,,1583.58022178,,,2.31555223,0.50041574,,6.93002529,,88.53219311,,37.48660817,,0.05636805,75.57189417,0.04079624,,,,13.38768624,,28.20980386,,2.98589044,,4.56634801,,,,2.77460575,,,8.03620343,,0.61118504,,0.95498506,,,3.82192416,1.45676969,,,4.88730282,,,0.62528509,,4.49671939,4.77011005,,30.40562475,0.27615244,0.2919968,,,,0.64793669,,,8.49002255,,,0.27925254,0.72134005,,,197.44670133,0.1910616,1.04167013,3.02711841,,3.28161245,0.12303168,,,,489.63631407,,,,,,0.42872136,,,50.01516622,,0.10555478,191.01414001,6.37600048,,0.35814025,0.29006932,,,,,6.38093204,,1.38859843,,0.80042405,1.73290226,,0.34261956,,,3.65206508,13.28446071,,0.21263627,0.07189156,1.60154938,,101.8951363,,11559.62254725,,,1.52596559,,,,
2018-01-22T00:00:00Z,1.0626238,,57.07002766,9.60804936,,1609.85809386,,,,,,,,41.98276265,0.99610792,27.85320162,,,3.97520522,,,,,,0.24959373,,1.33851484,,998.9432053,,,,,0.09946308,,123.52564421,3.37909156,13.43324074,6.73433916,,0.03907283,1.5309081,18.51129382,,,0.47912096,,8.20754816,,5.54251854,11.22347822,5.44380565,,1.69166294,,,,3.45621965,,,2.23326093,,,4.36806358,,0.7495399,,15.61288746,0.31869737,12.98815878,,,14.45486389,0.63987981,,,,0.87243672,0.21899244,0.24617766,,,,4.89377118,,22.23066817,0.24884286,,,0.15387499,0.17365595,0.06277531,0.42426814,,,0.515606,,,3.7160156,,1.02855357,0.99031317,,,0.80246796,,7.44123487,,29.81118084,,,,0.16086521,0.03921463,8.1283082,,,,,759.27695326,,0.15828772,,,,314.56326147,,,0.99361045,,,,0.56564065,5.08212782,,,5.38568448,0.00624283,,0.93080629,,,2.6668732,,1.07985681,0.12207125,39.65716371,,1.81561392,,0.20116089,0.09444074,,1.3610369,,11.70260864,,,,0.43046884,,,,0.10865169,,,21.34321412,181.50780906,,2.23809537,1.01050753,,,,,1521.88492976,,,1.99014775,0.47224613,,6.22670994,,85.23502764,,36.91956573,,0.05326236,68.32053032,0.03636125,,,,11.46324562,,28.80347355,,2.70731662,,4.22015422,,,,2.45936198,,,8.26073397,,0.52203894,,0.8730562,,,3.37986031,1.32381497,,,4.81580384,,,0.5674044,,4.07288991,5.07777849,,29.10111517,0.26077451,0.27837347,,,,0.5723855,,,8.89591056,,,0.25845555,0.67054127,,,188.31207403,0.23785659,0.9619042,2.65764805,,3.12259071,0.12265345,,,,443.12099651,,,,,,0.35215464,,,46.68891972,,0.09600894,179.55396822,5.84611165,,0.3167622,0.26347232,,,,,5.68270325,,1.17989046,,0.77358074,1.6781824,,0.31406353,,,3.37441118,11.40523201,,0.28730591,0.0717844,1.43194335,,90.18879796,,10823.89097076,,,1.35748189,,,,
2018-01-23T00:00:00Z,0.98762918,,47.26139768,9.37727325,,1612.88603134,,,,,,,,47.49457172,0.98915244,27.04394857,,,4.3458121,,,,,,0.24675894,,1.33485573,,983.61960341,,,,,0.09632657,,122.07070201,3.16512834,12.90995251,6.57549361,,0.03904691,1.55194089,17.96321371,,,0.48475536,,8.15389109,,5.40198663,11.82482162,5.99165556,,1.72291732,,,,3.35375771,,,2.54599296,,,4.2991932,,0.73383521,,16.02512699,0.32319472,13.15884824,,,13.87040677,0.62212679,,,,0.75221441,0.22274694,0.28637727,,,,4.6596681,,21.03382594,0.251394,,,0.14253241,0.17046881,0.06388079,0.43251549,,,0.56664275,,,3.87012291,,1.06867469,1.0664823,,,0.79647686,,7.5163803,,30.43965898,,,,0.15424135,0.03543909,8.17723089,,,,,756.21039435,,0.18603841,,,,307.35599828,,,1.0047359,,,,0.56437073,4.84415725,,,5.17030337,0.0061866,,0.99601969,,,2.57832993,,1.11789356,0.1276864,38.96155284,,1.83039738,,0.22147765,0.09310756,,1.34272737,,12.46034101,,,,0.45588406,,,,0.13621079,,,21.8381885,186.61603714,,2.23991462,0.99683493,,,,,1531.30180701,,,1.9420586,0.48532316,,6.24280489,,87.90652992,,35.49097857,,0.05504185,71.18835228,0.03496327,,,,12.69248795,,29.96711908,,2.7391437,,4.35650213,,,,2.50880321,,,7.67611765,,0.48881963,,0.86692034,,,3.19147194,1.34647141,,,4.64895291,,,0.58279072,,4.31383696,5.39286131,,28.17660527,0.26284764,0.27615912,,,,0.57200124,,,,,,0.28622731,0.6519851,,,185.1756042,0.38640583,0.94172872,2.74442929,,2.85080637,0.14610555,,,,441.45226463,,,,,,0.35150809,,,44.58803814,,0.10072121,177.71311585,5.73710095,,0.3172965,0.29827264,,,,,5.66807268,,1.13318918,,0.8715782,1.58131176,,0.3164629,,,3.77104194,11.58582131,,0.30884191,0.06840264,1.42195287,,91.36753479,,10816.39311732,,,1.54320085,,,,
2018-01-24T00:00:00Z,0.93254437,,49.98685434,10.31422356,,1649.22109175,,,,,,,,48.73042515,1.11217219,28.76335065,,,4.37838259,,,,,,0.241972,,1.35062314,,1060.02627439,,,,,0.10046456,,137.46051779,3.36402467,13.87917094,7.11953184,,0.04007054,1.85756262,19.27401187,,,0.57131945,,8.98813001,,5.62842478,15.79939284,6.70219467,,1.7347964,,,,3.40863804,,,2.79446661,,,6.28167754,,0.8397766,,17.92751482,0.33901254,13.82973238,,,15.23410719,0.64342356,,,,0.73732814,0.22654621,0.3122694,,,,4.96361852,,21.77343843,0.30728783,,,0.21521317,0.1706459,0.07276377,0.45586036,,,0.54765654,,,4.27691812,,1.11710213,1.07656545,,,0.79535896,,8.00488817,,35.74733347,,,,0.16119553,0.03204786,8.38312485,,,,,783.11668095,,0.16752994,,,,319.22949709,,,1.07972693,,,,0.62788967,4.83830061,,,5.49713843,0.00653228,,1.02509541,,,2.77884667,,1.20777657,0.12924563,40.5410945,,1.96771486,,0.23199184,0.0943555,,1.36863408,,12.7643199,,,,0.4487719,,,,0.12662911,,,22.02340095,186.22850532,,2.3864868,1.01028783,,,,,1548.22961444,,,2.10230536,0.47410397,,6.79974354,,90.46416215,,37.83184876,,0.05795006,74.74050658,0.03551312,,,,14.4669531,,36.90665397,,2.94251865,,4.65071216,,,,2.450724,,,7.52098113,,0.4712105,,0.89325589,,,3.38867795,1.39380805,,,5.07106014,,,0.61895761,,4.40345207,5.6582424,,29.64514682,0.26809526,0.29151998,,,,0.55412247,,,10.79515878,,,0.32019288,0.68594647,,,189.67759991,0.27163701,0.94232243,2.67566103,,2.85093133,0.13752169,,,,455.07783681,,,,,,0.40043806,,,49.57980112,,0.098931,180.45364048,5.80357732,,0.40605309,0.28627244,,,,,5.95027782,,1.15567927,,0.84031619,1.67726663,,0.33992166,,,3.78103416,11.94786019,,0.26219621,0.07112323,1.80705094,,95.48814192,,11361.62157953,,,1.60021582,,,,
2018-01-25T00:00:00Z,1.0062608,,33.38559095,10.67197439,,1631.09601651,,,,,,,,49.09383391,1.0262377,27.68680542,,,4.15267856,,,,,,0.25074822,,1.29931168,,1048.51295361,,,,,0.09701625,,137.36271453,3.362665,14.23360475,7.14350916,,0.04087325,2.12854055,17.92607157,,,0.60522027,,9.04393835,,5.81706593,17.57596049,7.23258776,,1.66277191,,,,3.37833362,,0.10098298,2.86675161,,,6.44775504,,0.79715853,,17.85706735,0.35196094,13.15710612,,,12.85405636,0.64327557,,,,0.69183182,0.22821673,0.30043479,,,,4.77585227,,20.70490335,0.28662413,,,0.28148244,0.17056217,0.06806588,0.43282551,,,0.55424073,,,3.99631654,,1.09849565,1.0384572,,,0.75557264,,7.51329692,,33.70383005,,,,0.15480413,0.03580028,7.80351209,,,,,789.63827455,,0.16779238,,,,316.05837643,,,1.07222739,,,,0.63339871,5.11430902,,,5.34433589,0.0065839,,1.01741746,,,2.72367829,,1.30781719,0.1312113,40.49437136,,1.92193952,,0.29629957,0.08946922,,1.40151605,,12.62405917,,,,0.4346451,,,,0.13215008,,,22.55694042,210.6053754,,2.65016036,1.0006016,,,,,1330.89709627,,,2.01638842,0.45782626,,6.64992136,,87.6969172,,38.47072118,,0.05621659,73.41848187,0.03418222,,,,17.90867828,,33.02166444,,2.68567061,,4.49351966,,,,2.35278715,,,6.93318172,,0.42715712,,0.91431431,,,3.34966436,1.5744833,,,5.21701465,,,0.56704066,,4.24530811,6.81990889,,28.96397913,0.2679564,0.29896354,,,,0.67804787,,,10.23420977,,,0.32259326,0.68016806,,,185.29412635,0.26872082,0.97305929,2.6862519,,2.66597499,0.14261715,,,,472.14821151,,,,,,0.37060293,,,49.34291513,,0.09621535,178.8774548,5.49412302,,0.42509875,0.31404438,,,,,6.61026666,,1.03762857,,1.01383851,1.62483611,,0.33520806,,,3.6311552,12.3530362,,0.27685011,0.06836048,2.29693416,,91.32417384,,11141.92388405,,,1.55100474,,,,
2018-01-26T00:00:00Z,0.9265903,,36.36559004,11.42985247,,1592.17147876,,,,,,,,52.95837799,1.01333514,26.409716,,,4.04986768,,,,,,0.23668574,,1.20780331,,1048.42134167,,,,,0.09501207,,137.23667816,3.2625626,14.25300485,6.98678834,,0.03949388,2.42566229,17.45739766,,,0.62922805,,8.97692137,,6.07436857,17.0802443,6.75573054,,1.65399985,,,,3.76770933,,0.09127318,2.64191432,,,6.16283748,,0.77392031,,16.51302359,0.33716014,13.13518195,,,17.41576579,0.61926082,,,,0.81819066,0.23258464,0.3562648,,,,4.60410835,,19.80877843,0.28025817,,,0.29760563,0.16019516,0.08187292,0.42237095,,,0.55813027,,,3.78118753,,0.9512681,1.00677172,,,0.70456838,,7.86910592,,31.94797711,,,,0.15961633,0.03603621,7.89612452,,,,,778.1711345,,0.16917049,,,,322.34683228,,,1.08344266,,,,0.62017244,4.74381178,,,4.98806146,0.00713,,1.03951857,,,2.70982831,,1.26318312,0.13753182,39.35135303,,1.95389461,,0.27545369,0.08755908,,1.37137592,,13.36061221,,,,0.48420881,,,,0.12579765,,,21.18050071,253.3762346,,2.52058156,0.99385504,,,,,1459.67300433,,0.11579374,2.17181474,0.44348909,,6.5340564,,83.70817164,,42.25738132,,0.05445911,74.26426709,0.03294253,,,,17.0231888,,37.76176564,,2.66603107,,4.75084484,,,,2.36129398,,,7.25119613,,0.44552455,,0.89853094,,,3.25839279,1.69336319,,,5.22110721,,,0.5466536,,4.25802803,6.49939933,,28.62254501,0.25936225,0.28856193,,,,0.63214631,,,9.70104013,,,0.31754698,0.6775717,,,178.74865493,0.2565319,0.96126756,2.4420127,,2.75721737,0.13691084,,,,453.94871172,,,,,,0.37133647,,,49.11379278,,0.09799807,175.54522871,5.38601098,,0.45367356,0.29688454,,,,,6.43394717,,1.11564586,,1.07510496,2.01024347,,0.3262317,,,3.70279328,11.82095923,,0.29678352,0.06628796,2.08243587,,89.87118635,,11060.50966986,,,1.53724876,,,,
2018-01-27T00:00:00Z,0.92549771,,29.40531495,11.79471483,,1630.35895729,,,,,,,,62.3172164,1.07864864,28.93382117,,,4.39724013,,,,,,0.24686818,,1.21750857,,1112.37020454,,,,,0.10447923,,140.7389289,3.45418529,14.35423847,7.32558384,,0.04134259,2.85219733,21.46375183,,,0.6170095,,9.15286212,,6.41486551,16.99053538,6.61922521,,1.77860129,,,,3.81236893,,0.08924688,2.76450147,,,6.10224799,,0.78531036,,15.86498351,0.34852953,13.32181566,,,19.18038034,0.68038797,,,,1.04419318,0.24905338,0.32969269,,,,5.85925013,,20.96537526,0.27867255,,,0.27738052,0.16180384,0.10060507,0.43473415,,,0.66056271,,,3.8538606,,1.00022346,1.06398026,,,0.78426789,,7.90806454,,40.22198978,,,,0.17218374,0.03842392,7.94529724,,,,,774.02027792,,0.1700512,,,,322.39079173,,,1.1341458,,,,0.62055385,4.85969141,,,5.28084159,0.00740247,,1.03073188,,,2.80359172,,1.310861,0.1461897,39.75257649,,2.04680742,,0.27868512,0.09509316,,1.3955028,,14.51674398,,,,0.47407737,,,,0.12457159,,,23.46495589,232.31439452,,2.5033968,0.98389585,,,,,1444.4373685,,0.09144635,2.1161056,0.49568636,,6.73858331,,83.75901298,,48.01603199,,0.06034981,75.93433275,0.03377475,,,,16.75612151,,42.03947319,,2.85184414,,4.81539618,,,,2.45662303,,,7.01834649,,0.47508701,,1.04836335,,,3.46398775,1.62676885,,,5.31000768,,,0.57284507,,4.51103675,6.86364057,,29.60361882,0.26856451,0.28525942,,,,0.62423565,,,9.94310066,,,0.3297902,0.71243549,,,188.67229637,0.27472216,1.32014123,2.55459896,,2.88872106,0.14169568,,,,452.57409682,,,,,,0.40801683,,,50.1291825,,0.09876547,180.87208012,5.48234326,,0.53317736,0.27501074,,,,,6.71434039,,1.10840894,,1.01926095,2.0991004,,0.41249936,,,3.75151122,12.95572561,,0.27567484,0.06904328,1.9664988,,92.67656145,,11415.26026043,,,1.5625507,,,,
2018-01-28T00:00:00Z,0.92234903,,29.07251313,12.63156905,,1741.60468304,,,,,,,,75.10920507,1.06589632,29.94358592,,,4.41299028,,,,,,0.36479771,,1.35705685,,1233.85972546,,,,,0.10141284,,151.86347978,3.51420912,14.62253684,8.06853428,,0.04557816,3.22810385,25.19693348,,,0.6190792,,9.24577454,,6.56748301,15.96109174,6.53925182,,1.75020057,,,,4.0401484,,0.07653005,2.71885616,,,6.13511661,,0.76364098,,17.10021475,0.39849272,13.61536908,,,19.69431774,0.68284077,,,,0.95606092,0.26270419,0.35185936,,,,5.55598206,,20.86850804,0.27401948,,,0.29262238,0.1632047,0.0891409,0.42945158,,,0.65556415,,,4.77286637,,1.00551686,1.04783337,,,0.76508753,,7.79771561,,45.111189,,,,0.16648125,0.03772269,9.47579731,,,,,812.72823389,,0.16705575,,,,331.66848776,,,1.06757988,,,,0.63453738,4.59786461,,,5.05638482,0.00739838,,1.08314625,,,3.21906198,,1.35247807,0.15787631,42.47743139,,1.99287144,,0.26589892,0.09253523,,1.40015119,,14.36708952,,,,0.46600742,,,,0.13352479,,,23.34295542,239.79522346,,2.9449617,0.99658371,,,,,1481.24252534,,0.09108629,2.07521127,0.48343307,,6.98727049,,84.43896387,,49.23507184,,0.06566408,81.87271256,0.03379051,,,,16.01140776,,40.119722,,2.80002941,,4.83972129,,,,2.49571596,,,6.80885334,,0.41494392,,0.97921804,,,3.55541296,1.58538535,,,5.38395093,,,0.59512301,,4.95762616,6.4754731,,32.22628281,0.31965472,0.29573715,,,,0.59244424,,,9.95957548,,,0.33043116,0.71015733,,,193.5381329,0.27008845,1.19958839,2.5164103,,2.82322311,0.14040667,,,,471.0510137,,,,,,0.37373239,,,51.90500248,,0.09425551,193.6978546,5.26783046,,0.50939352,0.28927706,,,,,6.75494278,,1.08652042,,1.04190404,1.98810443,,0.59529336,,,3.90791324,12.83067873,,0.26619365,0.06554824,2.0117163,,94.20626567,,11733.02637685,,,1.62406994,,,,
2018-01-29T00:00:00Z,0.81794711,,19.38193325,13.36337631,,1646.18524863,,,,,,,,68.77267489,0.99280795,26.89991828,,,4.06809793,,,,,,0.27526455,,1.26479425,,1171.46973485,,,,,0.0952539,,166.22254114,3.2439358,13.51527964,7.54338539,,0.04098013,3.00994505,21.85610592,,,0.57438106,,8.65280319,,5.74849344,15.67933133,6.56731194,,1.59838003,,,,3.94633286,,0.07068672,2.60676627,,,5.60209289,,0.69390283,,16.79564388,0.35234151,12.75129387,,,18.45099696,0.63925414,,,,0.82585504,0.2342783,0.27913995,,,,5.11942997,,19.23251002,0.26667529,,,0.27638948,0.1536525,0.08616585,0.40363028,,,0.60829313,,,4.27902987,,1.00180101,1.00200457,,,0.69517487,,7.62327646,,45.31971466,,,,0.15523354,0.03392742,9.47758149,,,,,764.637074,,0.16995698,,,,313.83271678,,,1.02368239,,,,0.59321428,4.31640676,,,4.73765622,0.00703425,,1.02168085,,,2.87471709,,1.30393646,0.14396005,41.42300397,,1.91838072,,0.26527538,0.08479446,,1.2664882,,14.44755082,,,,0.42226784,,,,0.12503092,,,22.54692748,227.70906048,,2.75978496,1.00371476,,,,,1397.02723228,,0.08305672,2.04307239,0.45278911,,7.12570558,,79.14588858,,50.37792992,,0.06175548,79.85884199,0.04205644,,,,15.8225505,,37.76374339,,2.61821812,,4.45777321,,,,2.55755953,,,6.40036859,,0.38765303,,0.90144651,,,3.23237098,1.44439664,,,5.2960436,,,0.54919139,,4.64518412,6.67260152,,31.11054596,0.34093399,0.27778196,,,,0.5521766,,,9.13375132,,,0.32038547,0.67657129,,,182.88762175,0.24191992,1.1755486,2.2441258,,2.68079368,0.13413584,,,,446.16404361,,,,,,0.32822173,,,69.89351909,,0.10603347,180.50476106,4.81183987,,0.45737324,0.26399946,,,,,6.17653243,,1.03154154,,0.99008349,1.85935279,,0.47835475,,,3.68568444,11.8820831,,0.23824837,0.06381148,2.09670648,,97.74763253,,11184.40496731,,,1.48356447,,,,
2018-01-30T00:00:00Z,0.67123798,,17.42710983,11.63163891,,1460.64978886,,,,,,,,67.06666143,0.80881274,23.03294036,,,3.39345472,,,,,,0.22780592,,1.10649065,,1067.69013722,,,,,0.07968668,,143.32874927,2.75857461,11.31882214,6.74531251,,0.03375767,2.40201568,19.30928377,,,0.48313877,,7.59920511,,4.9136042,14.29981943,5.47384964,,1.28265097,,,,3.69690712,,0.05681188,2.09869202,,,4.55513181,,0.59092747,,14.71771206,0.30094932,11.30123675,,,16.86055834,0.52906665,,,,0.67522345,0.19897394,0.24823161,,,,4.33483232,,16.45261082,0.21442134,,,0.21343309,0.133524,0.06148935,0.3355358,,,0.51194121,,,3.43395606,,0.83586938,0.84198257,,,0.60336717,,6.16928619,,34.66559349,,,,0.1284253,0.02670398,8.34310784,,,,,676.24831506,,0.13991634,,,,274.02677052,,,0.97920681,,,,0.50850538,3.75213729,,,4.15230521,0.00607856,,0.83877527,,,2.46067171,,1.07000037,0.12226536,36.05832506,,1.65518514,,0.22444652,0.06908073,,1.06502677,,11.87237294,,,,0.34566564,,,,0.10227629,,,21.69631994,229.82019893,,2.45030684,0.98349568,,,,,1273.13400444,,0.07404904,1.72922158,0.39755827,,5.9117507,,68.4385841,,47.45365294,,0.05138766,67.89881307,0.03355159,,,,14.28671252,,32.54057591,,2.3406592,,3.99725556,,,,2.21301459,,,5.95370799,,0.35312986,,0.74152883,,,2.77096616,1.26236167,,,4.28396737,,,0.45782217,,3.90924152,5.8758925,,26.96185706,0.2671518,0.23186585,,,,0.47127375,,,7.63561723,,,0.25579119,0.56169309,,,160.07717469,0.19706429,1.05836643,1.92377457,,2.24073084,0.11324169,,,,381.75021845,,,,,,0.25842318,,,58.81109845,,0.08464473,165.48098095,4.29795555,,0.39348181,0.22683968,,,,,5.24404271,,0.83925484,,0.85461504,1.60402794,,0.36387067,,,3.06257628,10.57304792,,0.23750037,0.05421561,1.75026926,,89.91368159,,10072.70916842,,,1.31095488,,,,
2018-01-31T00:00:00Z,0.66008158,,16.54421671,11.46732345,,1484.77910601,,,,,,,,71.41628166,0.82934665,21.71375666,,,3.34044884,,,,,,0.23058722,,1.13275333,,1115.56308592,,,,,0.08597862,,144.93995347,2.79020683,11.91277385,6.9265314,,0.03404891,2.96738549,18.97696294,,,0.53171838,,7.67356971,,5.00464342,14.17427128,5.66389611,,1.32278223,,,,4.1033896,,0.05585631,2.09850842,,,5.03169841,,0.58866269,,15.66609955,0.29413769,11.20696232,,,20.25539633,0.55028948,,,,0.68328649,0.2044004,0.24246061,,,,4.33332359,,17.232588,0.21373254,,,0.22033884,0.15126349,0.06350549,0.33959943,,,0.51544884,,,3.35420924,,0.80831696,0.88663312,,,0.6228392,,6.09057377,,31.57230159,,,,0.1278246,0.02443081,7.72627886,,,,,697.86075569,,0.13541464,,,,272.64393577,,,0.92955961,,,,0.5028562,3.62574731,,,4.15957263,0.0059723,,0.82154369,,,2.51211833,,1.07924729,0.11590598,40.95842451,,1.68534708,,0.2112534,0.07021614,,1.06567321,,12.26726517,,,,0.33679432,,,,0.10655578,,,26.3256167,235.78696568,,2.3884057,1.01505626,,,,,1353.10214693,,0.07481275,1.78783054,0.42567073,,5.85007685,,68.1940627,,48.5028011,,0.05334293,72.52500454,0.03072483,,,,14.00533638,,32.38083845,,2.16407443,,4.1771651,,,,2.29161426,,,6.37639651,,0.33692645,,0.75415785,,,2.78017335,1.29043257,,,4.51161507,,,0.4685565,,4.07246213,6.59649768,,28.64992598,0.27734109,0.22788021,,,,0.44937827,,,8.07071383,,,0.25191315,0.56765225,,,156.87559375,0.20321133,1.08200438,1.87589124,,2.15757929,0.12800548,,,,397.9557294,,,,,,0.25002724,,,58.99879409,,0.08393785,163.11843523,4.52173957,,0.44517476,0.21599901,,,,,4.97063505,,0.88771681,,0.86136052,1.86626322,,0.36923136,,,2.94341512,10.56042429,,0.22460076,0.05481854,1.94414679,,98.21103672,,10179.81959879,,,1.31476111,,,,
2018-02-01T00:00:00Z,0.56709762,,44.049398,9.99481144,,1258.75634148,,,,,,,,62.34197546,0.69854099,18.93463328,,,2.91394508,,,,,,0.18649985,,0.94526663,,1025.06971587,,,,,0.06867729,,124.78374075,2.27711543,9.99130841,6.40302738,,0.02798281,2.66675874,16.27653,,,0.44800602,,6.56523595,,3.93793937,11.83366606,4.7563976,,1.05506725,,,,3.524556,,0.05362573,1.66609834,,,4.81995136,,0.45841111,,13.74823935,0.25303883,9.3949082,,,16.35271006,0.49253735,,,,0.57864989,0.1667039,0.22569891,,,,3.69198759,,14.39868105,0.17515784,,,0.18560158,0.13187764,0.05169112,0.28345761,,,0.46029098,,,3.0334357,,0.61309648,0.73981019,,,0.51278315,,5.16207683,,24.29537922,,,,0.10183188,0.02164982,6.07306187,,,,,613.93977189,,0.10876386,,,,239.86478805,,,0.81232917,,,,0.40997778,2.81852169,,,3.69940843,0.0050378,,0.65525004,,,2.00039524,,0.87557222,0.09525598,34.73559364,,1.43440277,,0.17541319,0.05798774,,0.84828479,,10.0235322,,,,0.26926593,,,,0.0829475,,,22.2549837,256.04364587,,2.08732604,0.99238151,,,,,1263.66320268,,0.07404996,1.38271695,0.35162975,,4.89388916,,64.61558078,,40.29148366,,0.04393189,59.78505309,0.02613468,,,,11.88245931,,27.41415691,,1.8255497,,3.431775,,,,1.88983855,,,5.25564067,,0.29516742,,0.59889641,,,2.27995855,1.06052021,,,4.16646062,,,0.42974925,,3.57863684,5.58988441,,24.78738552,0.23401616,0.19212673,,0.32208484,,0.36333872,,,6.53512819,,,0.20615272,0.4464371,,,130.13726772,0.15688283,0.89937275,2.16311548,,1.82524407,0.10138425,,,,398.12049066,,,,,,0.23051179,,,50.71504032,,0.07186541,141.41582507,3.90331901,,0.37999602,0.17037686,,,,,4.1001094,,0.68691061,,0.69249915,1.59935783,,0.30316905,,,2.4460845,9.92955964,,0.21479038,0.04590436,1.69659219,,83.39320313,,9071.62158137,,,1.08665452,,,,
